year,area,area_name,racecomp,xtype,hp
2024,38,North Dakota,Hispanic,Share of all households,.04240248
2024,38,North Dakota,Hispanic,Difference (% pts.),.0139185
2024,38,North Dakota,Asian,Share of struggling households,.02569731
2024,38,North Dakota,Asian,Share of all households,.019213175
2024,38,North Dakota,Asian,Difference (% pts.),.0064841341
2024,38,North Dakota,Other,Share of struggling households,.10308786
2024,38,North Dakota,Other,Share of all households,.07500273
2024,38,North Dakota,Other,Difference (% pts.),.028085135
2024,39,Ohio,White,Share of struggling households,.70661479
2024,39,Ohio,White,Share of all households,.77990985
2024,39,Ohio,White,Difference (% pts.),-.073295057
2024,39,Ohio,Black,Share of struggling households,.17150612
2024,39,Ohio,Black,Share of all households,.11979792
2024,39,Ohio,Black,Difference (% pts.),.051708199
2024,39,Ohio,Hispanic,Share of struggling households,.048201684
2024,39,Ohio,Hispanic,Share of all households,.037197161
2024,39,Ohio,Hispanic,Difference (% pts.),.011004522
2024,39,Ohio,Asian,Share of struggling households,.025127914
2024,39,Ohio,Asian,Share of all households,.023186861
2024,39,Ohio,Asian,Difference (% pts.),.0019410532
2024,39,Ohio,Other,Share of struggling households,.048549484
2024,39,Ohio,Other,Share of all households,.039908186
2024,39,Ohio,Other,Difference (% pts.),.0086412989
2024,40,Oklahoma,White,Share of struggling households,.62736559
2024,40,Oklahoma,White,Share of all households,.67903811
2024,40,Oklahoma,White,Difference (% pts.),-.051672518
2024,40,Oklahoma,Black,Share of struggling households,.079592109
2024,40,Oklahoma,Black,Share of all households,.066862695
2024,40,Oklahoma,Black,Difference (% pts.),.012729414
2024,40,Oklahoma,Hispanic,Share of struggling households,.12318183
2024,40,Oklahoma,Hispanic,Share of all households,.09837801
2024,40,Oklahoma,Hispanic,Difference (% pts.),.024803817
2024,40,Oklahoma,Asian,Share of struggling households,.026817454
2024,40,Oklahoma,Asian,Share of all households,.022595935
2024,40,Oklahoma,Asian,Difference (% pts.),.0042215195
2024,40,Oklahoma,Other,Share of struggling households,.14304301
2024,40,Oklahoma,Other,Share of all households,.13312526
2024,40,Oklahoma,Other,Difference (% pts.),.009917751
2024,41,Oregon,White,Share of struggling households,.7447803
2024,41,Oregon,White,Share of all households,.77006865
2024,41,Oregon,White,Difference (% pts.),-.025288343
2024,41,Oregon,Black,Share of struggling households,.018141558
2024,41,Oregon,Black,Share of all households,.016459379
2024,41,Oregon,Black,Difference (% pts.),.001682179
2024,41,Oregon,Hispanic,Share of struggling households,.12559025
2024,41,Oregon,Hispanic,Share of all households,.10633234
2024,41,Oregon,Hispanic,Difference (% pts.),.019257911
2024,41,Oregon,Asian,Share of struggling households,.043453194
2024,41,Oregon,Asian,Share of all households,.043773752
2024,41,Oregon,Asian,Difference (% pts.),-.0003205575
2024,41,Oregon,Other,Share of struggling households,.068034701
2024,41,Oregon,Other,Share of all households,.063365936
2024,41,Oregon,Other,Difference (% pts.),.0046687648
2024,42,Pennsylvania,White,Share of struggling households,.69566876
2024,42,Pennsylvania,White,Share of all households,.76257801
2024,42,Pennsylvania,White,Difference (% pts.),-.066909254
2024,42,Pennsylvania,Black,Share of struggling households,.14044778
2024,42,Pennsylvania,Black,Share of all households,.10141633
2024,42,Pennsylvania,Black,Difference (% pts.),.039031446
2024,42,Pennsylvania,Hispanic,Share of struggling households,.092916191
2024,42,Pennsylvania,Hispanic,Share of all households,.067405745
2024,42,Pennsylvania,Hispanic,Difference (% pts.),.025510445
2024,42,Pennsylvania,Asian,Share of struggling households,.035700388
2024,42,Pennsylvania,Asian,Share of all households,.034894586
2024,42,Pennsylvania,Asian,Difference (% pts.),.00080580264
2024,42,Pennsylvania,Other,Share of struggling households,.035266817
2024,42,Pennsylvania,Other,Share of all households,.033705331
2024,42,Pennsylvania,Other,Difference (% pts.),.0015614852
2024,44,Rhode Island,White,Share of struggling households,.64089596
2024,44,Rhode Island,White,Share of all households,.72381562
2024,44,Rhode Island,White,Difference (% pts.),-.082919657
2024,44,Rhode Island,Black,Share of struggling households,.055820078
2024,44,Rhode Island,Black,Share of all households,.04398042
2024,44,Rhode Island,Black,Difference (% pts.),.011839658
2024,44,Rhode Island,Hispanic,Share of struggling households,.21874572
2024,44,Rhode Island,Hispanic,Share of all households,.13961469
2024,44,Rhode Island,Hispanic,Difference (% pts.),.079131037
2024,44,Rhode Island,Asian,Share of struggling households,.030842084
2024,44,Rhode Island,Asian,Share of all households,.034877129
2024,44,Rhode Island,Asian,Difference (% pts.),-.0040350445
2024,44,Rhode Island,Other,Share of struggling households,.053696122
2024,44,Rhode Island,Other,Share of all households,.05771216
2024,44,Rhode Island,Other,Difference (% pts.),-.004016038
2024,45,South Carolina,White,Share of struggling households,.57162386
2024,45,South Carolina,White,Share of all households,.65126401
2024,45,South Carolina,White,Difference (% pts.),-.07964015
2024,45,South Carolina,Black,Share of struggling households,.3010152
2024,45,South Carolina,Black,Share of all households,.23595409
2024,45,South Carolina,Black,Difference (% pts.),.065061107
2024,45,South Carolina,Hispanic,Share of struggling households,.067512698
2024,45,South Carolina,Hispanic,Share of all households,.054883018
2024,45,South Carolina,Hispanic,Difference (% pts.),.01262968
2024,45,South Carolina,Asian,Share of struggling households,.013259943
2024,45,South Carolina,Asian,Share of all households,.016027005
2024,45,South Carolina,Asian,Difference (% pts.),-.0027670627
2024,45,South Carolina,Other,Share of struggling households,.04658832
2024,45,South Carolina,Other,Share of all households,.041871853
2024,45,South Carolina,Other,Difference (% pts.),.0047164671
2024,46,South Dakota,White,Share of struggling households,.77970427
2024,46,South Dakota,White,Share of all households,.84157252
2024,46,South Dakota,White,Difference (% pts.),-.06186825
2024,46,South Dakota,Black,Share of struggling households,.027562546
2024,46,South Dakota,Black,Share of all households,.020715453
2024,46,South Dakota,Black,Difference (% pts.),.0068470929
2024,46,South Dakota,Hispanic,Share of struggling households,.048955467
2024,46,South Dakota,Hispanic,Share of all households,.037123244
2024,46,South Dakota,Hispanic,Difference (% pts.),.011832222
2024,46,South Dakota,Asian,Share of struggling households,.016617069
2024,46,South Dakota,Asian,Share of all households,.015517903
2024,46,South Dakota,Asian,Difference (% pts.),.0010991665
2024,46,South Dakota,Other,Share of struggling households,.12716064
2024,46,South Dakota,Other,Share of all households,.085070923
2024,46,South Dakota,Other,Difference (% pts.),.042089716
2024,47,Tennessee,White,Share of struggling households,.66383165
2024,47,Tennessee,White,Share of all households,.73973483
2024,47,Tennessee,White,Difference (% pts.),-.075903177
2024,47,Tennessee,Black,Share of struggling households,.20170313
2024,47,Tennessee,Black,Share of all households,.15067591
2024,47,Tennessee,Black,Difference (% pts.),.051027223
2024,47,Tennessee,Hispanic,Share of struggling households,.074187815
2024,47,Tennessee,Hispanic,Share of all households,.053990975
2024,47,Tennessee,Hispanic,Difference (% pts.),.02019684
2024,47,Tennessee,Asian,Share of struggling households,.016148176
2024,47,Tennessee,Asian,Share of all households,.017599398
2024,47,Tennessee,Asian,Difference (% pts.),-.0014512222
2024,47,Tennessee,Other,Share of struggling households,.044129178
2024,47,Tennessee,Other,Share of all households,.037998866
2024,47,Tennessee,Other,Difference (% pts.),.0061303116
2024,48,Texas,White,Share of struggling households,.3520135
2024,48,Texas,White,Share of all households,.44879836
2024,48,Texas,White,Difference (% pts.),-.09678486
2024,48,Texas,Black,Share of struggling households,.14845954
2024,48,Texas,Black,Share of all households,.1298949
2024,48,Texas,Black,Difference (% pts.),.018564641
2024,48,Texas,Hispanic,Share of struggling households,.42166233
2024,48,Texas,Hispanic,Share of all households,.33045048
2024,48,Texas,Hispanic,Difference (% pts.),.091211855
2024,48,Texas,Asian,Share of struggling households,.045060191
2024,48,Texas,Asian,Share of all households,.056062609
2024,48,Texas,Asian,Difference (% pts.),-.011002418
2024,48,Texas,Other,Share of struggling households,.032804493
2024,48,Texas,Other,Share of all households,.034793638
2024,48,Texas,Other,Difference (% pts.),-.0019891448
2024,49,Utah,White,Share of struggling households,.73393381
2024,49,Utah,White,Share of all households,.78525037
2024,49,Utah,White,Difference (% pts.),-.051316559
2024,49,Utah,Black,Share of struggling households,.01220216
2024,49,Utah,Black,Share of all households,.0092302384
2024,49,Utah,Black,Difference (% pts.),.0029719211
2024,49,Utah,Hispanic,Share of struggling households,.17577162
2024,49,Utah,Hispanic,Share of all households,.13144718
2024,49,Utah,Hispanic,Difference (% pts.),.044324443
2024,49,Utah,Asian,Share of struggling households,.032133825
2024,49,Utah,Asian,Share of all households,.032250237
2024,49,Utah,Asian,Difference (% pts.),-.0001164116
2024,49,Utah,Other,Share of struggling households,.045958582
2024,49,Utah,Other,Share of all households,.041821972
2024,49,Utah,Other,Difference (% pts.),.0041366108
2024,50,Vermont,White,Share of struggling households,.89476293
2024,50,Vermont,White,Share of all households,.91626751
2024,50,Vermont,White,Difference (% pts.),-.021504581
2024,50,Vermont,Black,Share of struggling households,.0043130657
2024,50,Vermont,Black,Share of all households,.006373649
2024,50,Vermont,Black,Difference (% pts.),-.0020605833
2024,50,Vermont,Hispanic,Share of struggling households,.021792125
2024,50,Vermont,Hispanic,Share of all households,.019838123
2024,50,Vermont,Hispanic,Difference (% pts.),.0019540023
2024,50,Vermont,Asian,Share of struggling households,.013382508
2024,50,Vermont,Asian,Share of all households,.011421593
2024,50,Vermont,Asian,Difference (% pts.),.0019609155
2024,50,Vermont,Other,Share of struggling households,.06574934
2024,50,Vermont,Other,Share of all households,.046099056
2024,50,Vermont,Other,Difference (% pts.),.019650284
2024,51,Virginia,White,Share of struggling households,.55889827
2024,51,Virginia,White,Share of all households,.62950319
2024,51,Virginia,White,Difference (% pts.),-.07060492
2024,51,Virginia,Black,Share of struggling households,.22722735
2024,51,Virginia,Black,Share of all households,.1881834
2024,51,Virginia,Black,Difference (% pts.),.039043948
2024,51,Virginia,Hispanic,Share of struggling households,.11021937
2024,51,Virginia,Hispanic,Share of all households,.081505306
2024,51,Virginia,Hispanic,Difference (% pts.),.028714068
2024,51,Virginia,Asian,Share of struggling households,.058497403
2024,51,Virginia,Asian,Share of all households,.057758577
2024,51,Virginia,Asian,Difference (% pts.),.00073882565
2024,51,Virginia,Other,Share of struggling households,.04515766
2024,51,Virginia,Other,Share of all households,.043049499
2024,51,Virginia,Other,Difference (% pts.),.0021081604
2024,53,Washington,White,Share of struggling households,.65111369
2024,53,Washington,White,Share of all households,.69185072
2024,53,Washington,White,Difference (% pts.),-.040737033
2024,53,Washington,Black,Share of struggling households,.049527243
2024,53,Washington,Black,Share of all households,.037194487
2024,53,Washington,Black,Difference (% pts.),.012332756
2024,53,Washington,Hispanic,Share of struggling households,.14080125
2024,53,Washington,Hispanic,Share of all households,.10434936
2024,53,Washington,Hispanic,Difference (% pts.),.036451891
2024,53,Washington,Asian,Share of struggling households,.087942146
2024,53,Washington,Asian,Share of all households,.098625205
2024,53,Washington,Asian,Difference (% pts.),-.01068306
2024,53,Washington,Other,Share of struggling households,.070615664
2024,53,Washington,Other,Share of all households,.067980237
2024,53,Washington,Other,Difference (% pts.),.0026354268
2024,54,West Virginia,White,Share of struggling households,.89725161
2024,54,West Virginia,White,Share of all households,.91068602
2024,54,West Virginia,White,Difference (% pts.),-.01343441
2024,54,West Virginia,Black,Share of struggling households,.032383595
2024,54,West Virginia,Black,Share of all households,.027962927
2024,54,West Virginia,Black,Difference (% pts.),.0044206679
2024,54,West Virginia,Hispanic,Share of struggling households,.019776531
2024,54,West Virginia,Hispanic,Share of all households,.017847542
2024,54,West Virginia,Hispanic,Difference (% pts.),.0019289888
2024,54,West Virginia,Asian,Share of struggling households,.0034865518
2024,54,West Virginia,Asian,Share of all households,.0053121084
2024,54,West Virginia,Asian,Difference (% pts.),-.0018255566
2024,54,West Virginia,Other,Share of struggling households,.04710171
2024,54,West Virginia,Other,Share of all households,.038191415
2024,54,West Virginia,Other,Difference (% pts.),.0089102946
2024,55,Wisconsin,White,Share of struggling households,.78232223
2024,55,Wisconsin,White,Share of all households,.82707822
2024,55,Wisconsin,White,Difference (% pts.),-.044755995
2024,55,Wisconsin,Black,Share of struggling households,.077672511
2024,55,Wisconsin,Black,Share of all households,.054484054
2024,55,Wisconsin,Black,Difference (% pts.),.023188457
2024,55,Wisconsin,Hispanic,Share of struggling households,.079320304
2024,55,Wisconsin,Hispanic,Share of all households,.056776777
2024,55,Wisconsin,Hispanic,Difference (% pts.),.022543527
2024,55,Wisconsin,Asian,Share of struggling households,.021051899
2024,55,Wisconsin,Asian,Share of all households,.024153108
2024,55,Wisconsin,Asian,Difference (% pts.),-.0031012092
2024,55,Wisconsin,Other,Share of struggling households,.039633047
2024,55,Wisconsin,Other,Share of all households,.037507825
2024,55,Wisconsin,Other,Difference (% pts.),.0021252222
2024,56,Wyoming,White,Share of struggling households,.79537034
2024,56,Wyoming,White,Share of all households,.84461224
2024,56,Wyoming,White,Difference (% pts.),-.0492419
2024,56,Wyoming,Black,Share of struggling households,.00682595
2024,56,Wyoming,Black,Share of all households,.0079136845
2024,56,Wyoming,Black,Difference (% pts.),-.0010877345
2024,56,Wyoming,Hispanic,Share of struggling households,.13306454
2024,56,Wyoming,Hispanic,Share of all households,.086208671
2024,56,Wyoming,Hispanic,Difference (% pts.),.046855867
2024,56,Wyoming,Asian,Share of struggling households,.0027288429
2024,56,Wyoming,Asian,Share of all households,.0086544668
2024,56,Wyoming,Asian,Difference (% pts.),-.0059256237
2024,56,Wyoming,Other,Share of struggling households,.062010322
2024,56,Wyoming,Other,Share of all households,.05261096
2024,56,Wyoming,Other,Difference (% pts.),.0093993619
2024,99999,United States,White,Share of struggling households,.55657089
2024,99999,United States,White,Share of all households,.63274878
2024,99999,United States,White,Difference (% pts.),-.076177895
2024,99999,United States,Black,Share of struggling households,.14949569
2024,99999,United States,Black,Share of all households,.11854231
2024,99999,United States,Black,Difference (% pts.),.030953385
2024,99999,United States,Hispanic,Share of struggling households,.19226755
2024,99999,United States,Hispanic,Share of all households,.14779548
2024,99999,United States,Hispanic,Difference (% pts.),.044472069
2024,99999,United States,Asian,Share of struggling households,.052820515
2024,99999,United States,Asian,Share of all households,.055099338
2024,99999,United States,Asian,Difference (% pts.),-.0022788234
2024,99999,United States,Other,Share of struggling households,.048845388
2024,99999,United States,Other,Share of all households,.045814119
2024,99999,United States,Other,Difference (% pts.),.0030312687
