year,area,area_name,racecomp,xtype,hp
2024,26,Michigan,Black,Share of struggling households who are eligible for baby bonds (CT Model),.042831998
2024,26,Michigan,Black,Share of struggling households who are eligible for baby bonds (DC Model),.78904969
2024,26,Michigan,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.04196215
2024,26,Michigan,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.78702825
2024,26,Michigan,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.035997611
2024,26,Michigan,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.6536814
2024,26,Michigan,Other,Share of struggling households who are eligible for baby bonds (CT Model),.043181188
2024,26,Michigan,Other,Share of struggling households who are eligible for baby bonds (DC Model),.73184842
2024,27,Minnesota,Total,Share of struggling households who are eligible for baby bonds (CT Model),.021025956
2024,27,Minnesota,Total,Share of struggling households who are eligible for baby bonds (DC Model),.61394703
2024,27,Minnesota,White,Share of struggling households who are eligible for baby bonds (CT Model),.015955416
2024,27,Minnesota,White,Share of struggling households who are eligible for baby bonds (DC Model),.58109611
2024,27,Minnesota,Black,Share of struggling households who are eligible for baby bonds (CT Model),.048904583
2024,27,Minnesota,Black,Share of struggling households who are eligible for baby bonds (DC Model),.82451218
2024,27,Minnesota,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.016179666
2024,27,Minnesota,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.63523716
2024,27,Minnesota,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.015214783
2024,27,Minnesota,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.63390529
2024,27,Minnesota,Other,Share of struggling households who are eligible for baby bonds (CT Model),.060400702
2024,27,Minnesota,Other,Share of struggling households who are eligible for baby bonds (DC Model),.66679066
2024,28,Mississippi,Total,Share of struggling households who are eligible for baby bonds (CT Model),.032618884
2024,28,Mississippi,Total,Share of struggling households who are eligible for baby bonds (DC Model),.75084561
2024,28,Mississippi,White,Share of struggling households who are eligible for baby bonds (CT Model),.014557441
2024,28,Mississippi,White,Share of struggling households who are eligible for baby bonds (DC Model),.69583076
2024,28,Mississippi,Black,Share of struggling households who are eligible for baby bonds (CT Model),.051275201
2024,28,Mississippi,Black,Share of struggling households who are eligible for baby bonds (DC Model),.80753255
2024,28,Mississippi,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.014539278
2024,28,Mississippi,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.79306883
2024,28,Mississippi,Asian,Share of struggling households who are eligible for baby bonds (CT Model),0
2024,28,Mississippi,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.77504033
2024,28,Mississippi,Other,Share of struggling households who are eligible for baby bonds (CT Model),.073839128
2024,28,Mississippi,Other,Share of struggling households who are eligible for baby bonds (DC Model),.74663645
2024,29,Missouri,Total,Share of struggling households who are eligible for baby bonds (CT Model),.018659279
2024,29,Missouri,Total,Share of struggling households who are eligible for baby bonds (DC Model),.68158782
2024,29,Missouri,White,Share of struggling households who are eligible for baby bonds (CT Model),.016921109
2024,29,Missouri,White,Share of struggling households who are eligible for baby bonds (DC Model),.66255075
2024,29,Missouri,Black,Share of struggling households who are eligible for baby bonds (CT Model),.026665457
2024,29,Missouri,Black,Share of struggling households who are eligible for baby bonds (DC Model),.74822235
2024,29,Missouri,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.020033292
2024,29,Missouri,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.78450549
2024,29,Missouri,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.013210443
2024,29,Missouri,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.6763745
2024,29,Missouri,Other,Share of struggling households who are eligible for baby bonds (CT Model),.020721287
2024,29,Missouri,Other,Share of struggling households who are eligible for baby bonds (DC Model),.65603358
2024,30,Montana,Total,Share of struggling households who are eligible for baby bonds (CT Model),.013115069
2024,30,Montana,Total,Share of struggling households who are eligible for baby bonds (DC Model),.71086991
2024,30,Montana,White,Share of struggling households who are eligible for baby bonds (CT Model),.0092049502
2024,30,Montana,White,Share of struggling households who are eligible for baby bonds (DC Model),.71168876
2024,30,Montana,Black,Share of struggling households who are eligible for baby bonds (CT Model),0
2024,30,Montana,Black,Share of struggling households who are eligible for baby bonds (DC Model),.67871195
2024,30,Montana,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.020293316
2024,30,Montana,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.60297251
2024,30,Montana,Asian,Share of struggling households who are eligible for baby bonds (CT Model),0
2024,30,Montana,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.65294391
2024,30,Montana,Other,Share of struggling households who are eligible for baby bonds (CT Model),.036356922
2024,30,Montana,Other,Share of struggling households who are eligible for baby bonds (DC Model),.76530677
2024,31,Nebraska,Total,Share of struggling households who are eligible for baby bonds (CT Model),.024506237
